time,open,high,low,close,volume,spread
2025-11-30 00:36:00,5000.75,5000.81,5000.47,5000.49,102,0.08
2025-11-30 00:37:00,5000.49,5000.78,5000.3,5000.67,57,0.04
2025-11-30 00:38:00,5000.67,5000.88,5000.59,5000.73,3,0.06
2025-11-30 00:39:00,5000.73,5001.17,5000.58,5001.17,62,0.06
2025-11-30 00:40:00,5001.17,5001.57,5001.05,5001.44,49,0.07
2025-11-30 00:41:00,5001.44,5001.5,5000.8,5001.29,48,0.06
2025-11-30 00:42:00,5001.29,5001.61,5001.14,5001.52,2,0.05
2025-11-30 00:43:00,5001.52,5001.81,5000.92,5001.15,10,0.06
2025-11-30 00:44:00,5001.15,5001.29,5000.84,5001.03,7,0.06
2025-11-30 00:45:00,5001.03,5001.07,5000.95,5001.06,23,0.06
2025-11-30 00:46:00,5001.06,5001.09,5000.5,5000.56,2,0.02
2025-11-30 00:47:00,5000.56,5000.62,5000.03,5000.14,15,0.03
2025-11-30 00:48:00,5000.14,5000.22,4999.9,5000.02,9,0.08
2025-11-30 00:49:00,5000.02,5000.6,4999.89,5000.34,16,0.03
2025-11-30 00:50:00,5000.34,5000.74,5000.31,5000.65,3,0.05
2025-11-30 00:51:00,5000.65,5001.15,5000.5,5001.12,15,0.06
2025-11-30 00:52:00,5001.12,5001.14,5001.0,5001.01,58,0.06
2025-11-30 00:53:00,5001.01,5001.62,5000.94,5001.6,1,0.06
2025-11-30 00:54:00,5001.6,5001.71,5001.52,5001.63,23,0.08
2025-11-30 00:55:00,5001.63,5002.19,5001.55,5002.16,2,0.04
2025-11-30 00:56:00,5002.16,5002.26,5001.89,5002.01,62,0.06
2025-11-30 00:57:00,5002.01,5002.48,5001.94,5002.37,41,0.07
2025-11-30 00:58:00,5002.37,5002.39,5002.28,5002.37,80,0.07
2025-11-30 00:59:00,5002.37,5002.76,5002.26,5002.66,3,0.07
2025-11-30 01:00:00,5002.66,5002.99,5002.63,5002.98,1,0.07
2025-11-30 01:01:00,5002.98,5003.24,5002.97,5003.2,90,0.05
2025-11-30 01:02:00,5003.2,5003.46,5002.84,5002.99,41,0.07
2025-11-30 01:03:00,5002.99,5002.99,5002.58,5002.69,1,0.05
2025-11-30 01:04:00,5002.69,5002.96,5002.62,5002.94,3,0.03
2025-11-30 01:05:00,5002.94,5003.34,5002.91,5003.28,2,0.08
2025-11-30 01:06:00,5003.28,5003.45,5002.83,5002.91,2,0.07
2025-11-30 01:07:00,5002.91,5003.36,5002.89,5003.25,3,0.05
2025-11-30 01:08:00,5003.25,5003.29,5003.09,5003.25,26,0.08
2025-11-30 01:09:00,5003.25,5003.53,5003.2,5003.44,7,0.08
2025-11-30 01:10:00,5003.44,5003.5,5003.38,5003.5,22,0.06
2025-11-30 01:11:00,5003.5,5003.78,5003.4,5003.51,26,0.07
2025-11-30 01:12:00,5003.51,5004.16,5003.49,5004.06,13,0.06
2025-11-30 01:13:00,5004.06,5004.1,5003.49,5003.72,11,0.07
2025-11-30 01:14:00,5003.72,5003.78,5003.4,5003.5,16,0.08
2025-11-30 01:15:00,5003.5,5004.01,5003.44,5003.87,130,0.03
2025-11-30 01:16:00,5003.87,5004.04,5003.4,5003.44,18,0.04
2025-11-30 01:17:00,5003.44,5003.51,5003.43,5003.51,43,0.08
2025-11-30 01:18:00,5003.51,5003.58,5003.22,5003.39,33,0.06
2025-11-30 01:19:00,5003.39,5003.57,5003.3,5003.53,22,0.07
2025-11-30 01:20:00,5003.53,5003.83,5003.4,5003.82,15,0.03
2025-11-30 01:21:00,5003.82,5003.95,5003.65,5003.86,36,0.03
2025-11-30 01:22:00,5003.86,5004.35,5003.75,5004.13,12,0.05
2025-11-30 01:23:00,5004.13,5004.33,5003.92,5004.1,59,0.08
2025-11-30 01:24:00,5004.1,5004.1,5003.67,5003.67,11,0.06
2025-11-30 01:25:00,5003.67,5003.82,5003.55,5003.77,6,0.04
2025-11-30 01:26:00,5003.77,5003.89,5003.7,5003.75,1,0.03
2025-11-30 01:27:00,5003.75,5003.77,5003.51,5003.64,6,0.04
2025-11-30 01:28:00,5003.64,5004.13,5003.57,5004.13,2,0.07
2025-11-30 01:29:00,5004.13,5004.44,5004.1,5004.43,49,0.06
2025-11-30 01:30:00,5004.43,5004.5,5004.0,5004.3,13,0.05
2025-11-30 01:31:00,5004.3,5004.37,5004.18,5004.22,21,0.05
2025-11-30 01:32:00,5004.22,5004.34,5004.08,5004.19,14,0.02
2025-11-30 01:33:00,5004.19,5004.27,5003.82,5003.96,3,0.07
2025-11-30 01:34:00,5003.96,5004.49,5003.85,5004.38,23,0.06
2025-11-30 01:35:00,5004.38,5004.51,5004.36,5004.38,10,0.04
2025-11-30 01:36:00,5004.38,5004.85,5004.38,5004.61,8,0.03
2025-11-30 01:37:00,5004.61,5004.73,5004.55,5004.64,6,0.04
2025-11-30 01:38:00,5004.64,5004.76,5004.6,5004.66,60,0.07
2025-11-30 01:39:00,5004.66,5004.72,5004.51,5004.64,79,0.05
2025-11-30 01:40:00,5004.64,5004.7,5004.15,5004.22,16,0.05
2025-11-30 01:41:00,5004.22,5004.25,5003.85,5003.97,10,0.05
2025-11-30 01:42:00,5003.97,5004.12,5003.93,5003.95,4,0.02
2025-11-30 01:43:00,5003.95,5004.08,5003.78,5003.85,8,0.06
2025-11-30 01:44:00,5003.85,5004.16,5003.63,5003.98,79,0.07
2025-11-30 01:45:00,5003.98,5004.03,5003.65,5003.72,83,0.03
2025-11-30 01:46:00,5003.72,5003.76,5003.71,5003.74,47,0.03
2025-11-30 01:47:00,5003.74,5003.82,5003.69,5003.77,32,0.05
2025-11-30 01:48:00,5003.77,5004.03,5003.74,5003.99,14,0.05
2025-11-30 01:49:00,5003.99,5004.32,5003.78,5004.32,7,0.07
2025-11-30 01:50:00,5004.32,5004.8,5004.21,5004.52,84,0.06
2025-11-30 01:51:00,5004.52,5004.64,5004.47,5004.6,29,0.05
2025-11-30 01:52:00,5004.6,5004.67,5004.46,5004.64,40,0.02
2025-11-30 01:53:00,5004.64,5004.7,5004.39,5004.44,12,0.07
2025-11-30 01:54:00,5004.44,5004.56,5004.32,5004.37,38,0.06
2025-11-30 01:55:00,5004.37,5004.42,5004.0,5004.23,8,0.04
2025-11-30 01:56:00,5004.23,5004.42,5003.76,5003.79,28,0.02
2025-11-30 01:57:00,5003.79,5004.46,5003.69,5004.45,35,0.08
2025-11-30 01:58:00,5004.45,5004.51,5004.08,5004.25,40,0.08
2025-11-30 01:59:00,5004.25,5004.85,5004.23,5004.72,125,0.07
2025-11-30 02:00:00,5004.72,5004.87,5004.65,5004.74,12,0.07
2025-11-30 02:01:00,5004.74,5004.86,5004.49,5004.7,23,0.08
2025-11-30 02:02:00,5004.7,5004.86,5004.19,5004.38,18,0.03
2025-11-30 02:03:00,5004.38,5004.72,5004.31,5004.31,73,0.04
2025-11-30 02:04:00,5004.31,5004.92,5004.19,5004.78,97,0.03
2025-11-30 02:05:00,5004.78,5005.23,5004.77,5004.91,2,0.06
2025-11-30 02:06:00,5004.91,5004.97,5004.58,5004.96,2,0.07
2025-11-30 02:07:00,5004.96,5005.29,5004.54,5004.68,15,0.05
2025-11-30 02:08:00,5004.68,5004.72,5004.57,5004.59,9,0.06
2025-11-30 02:09:00,5004.59,5004.84,5004.43,5004.72,1,0.03
2025-11-30 02:10:00,5004.72,5005.05,5004.71,5004.91,5,0.06
2025-11-30 02:11:00,5004.91,5004.94,5004.83,5004.87,38,0.07
2025-11-30 02:12:00,5004.87,5005.02,5004.7,5004.78,67,0.02
2025-11-30 02:13:00,5004.78,5004.82,5004.39,5004.55,16,0.07
2025-11-30 02:14:00,5004.55,5004.68,5004.25,5004.42,9,0.06
2025-11-30 02:15:00,5004.42,5004.68,5003.77,5003.98,10,0.08
2025-11-30 02:16:00,5003.98,5004.03,5003.72,5003.84,48,0.05
2025-11-30 02:17:00,5003.84,5003.88,5003.62,5003.83,30,0.04
2025-11-30 02:18:00,5003.83,5003.9,5003.67,5003.88,9,0.02
2025-11-30 02:19:00,5003.88,5003.93,5003.75,5003.9,9,0.05
2025-11-30 02:20:00,5003.9,5004.22,5003.7,5004.16,32,0.03
2025-11-30 02:21:00,5004.16,5004.78,5004.0,5004.55,21,0.02
2025-11-30 02:22:00,5004.55,5004.77,5004.37,5004.68,14,0.04
2025-11-30 02:23:00,5004.68,5004.95,5004.55,5004.83,25,0.05
2025-11-30 02:24:00,5004.83,5004.97,5004.75,5004.95,1,0.05
2025-11-30 02:25:00,5004.95,5005.09,5004.48,5004.57,3,0.02
2025-11-30 02:26:00,5004.57,5004.79,5004.37,5004.56,51,0.07
2025-11-30 02:27:00,5004.56,5004.64,5004.27,5004.46,13,0.03
2025-11-30 02:28:00,5004.46,5004.54,5004.31,5004.44,39,0.07
2025-11-30 02:29:00,5004.44,5004.58,5004.39,5004.47,8,0.05
2025-11-30 02:30:00,5004.47,5004.61,5004.37,5004.58,1,0.06
2025-11-30 02:31:00,5004.58,5004.62,5004.5,5004.61,59,0.07
2025-11-30 02:32:00,5004.61,5004.91,5004.44,5004.85,3,0.02
2025-11-30 02:33:00,5004.85,5005.13,5004.74,5004.97,2,0.04
2025-11-30 02:34:00,5004.97,5005.36,5004.87,5005.34,28,0.03
2025-11-30 02:35:00,5005.34,5005.42,5005.2,5005.41,83,0.07
2025-11-30 02:36:00,5005.41,5005.58,5005.16,5005.28,124,0.07
2025-11-30 02:37:00,5005.28,5005.55,5005.21,5005.36,8,0.03
2025-11-30 02:38:00,5005.36,5005.47,5004.78,5005.02,34,0.03
2025-11-30 02:39:00,5005.02,5005.14,5004.69,5004.72,86,0.05
2025-11-30 02:40:00,5004.72,5004.77,5004.29,5004.44,21,0.03
2025-11-30 02:41:00,5004.44,5004.92,5004.37,5004.84,45,0.04
2025-11-30 02:42:00,5004.84,5005.27,5004.8,5005.2,7,0.03
2025-11-30 02:43:00,5005.2,5005.39,5004.88,5005.1,2,0.07
2025-11-30 02:44:00,5005.1,5005.15,5004.88,5004.95,24,0.03
2025-11-30 02:45:00,5004.95,5005.39,5004.86,5005.22,38,0.05
2025-11-30 02:46:00,5005.22,5005.25,5004.66,5005.09,26,0.07
2025-11-30 02:47:00,5005.09,5005.18,5004.64,5004.87,9,0.07
2025-11-30 02:48:00,5004.87,5005.16,5004.82,5005.02,54,0.06
2025-11-30 02:49:00,5005.02,5005.37,5004.94,5005.2,5,0.07
2025-11-30 02:50:00,5005.2,5005.22,5005.07,5005.16,51,0.07
2025-11-30 02:51:00,5005.16,5005.31,5005.15,5005.28,29,0.04
2025-11-30 02:52:00,5005.28,5005.72,5005.25,5005.44,23,0.08
2025-11-30 02:53:00,5005.44,5005.52,5005.32,5005.34,3,0.08
2025-11-30 02:54:00,5005.34,5005.37,5005.19,5005.23,26,0.04
2025-11-30 02:55:00,5005.23,5005.35,5005.19,5005.28,42,0.02
2025-11-30 02:56:00,5005.28,5005.68,5005.06,5005.67,175,0.05
2025-11-30 02:57:00,5005.67,5005.72,5005.5,5005.57,35,0.03
2025-11-30 02:58:00,5005.57,5005.7,5005.54,5005.63,86,0.05
2025-11-30 02:59:00,5005.63,5005.82,5005.25,5005.34,124,0.04
2025-11-30 03:00:00,5005.34,5005.38,5005.27,5005.28,13,0.07
2025-11-30 03:01:00,5005.28,5005.32,5005.17,5005.22,44,0.07
2025-11-30 03:02:00,5005.22,5005.55,5005.07,5005.38,19,0.03
2025-11-30 03:03:00,5005.38,5005.59,5005.16,5005.51,6,0.05
2025-11-30 03:04:00,5005.51,5005.62,5005.43,5005.54,18,0.02
2025-11-30 03:05:00,5005.54,5005.84,5005.23,5005.79,27,0.04
2025-11-30 03:06:00,5005.79,5006.04,5005.78,5005.98,3,0.03
2025-11-30 03:07:00,5005.98,5005.98,5005.7,5005.84,28,0.06
2025-11-30 03:08:00,5005.84,5005.84,5005.68,5005.79,12,0.02
2025-11-30 03:09:00,5005.79,5005.92,5005.75,5005.8,25,0.06
2025-11-30 03:10:00,5005.8,5005.87,5005.62,5005.65,36,0.02
2025-11-30 03:11:00,5005.65,5005.66,5005.37,5005.45,37,0.07
2025-11-30 03:12:00,5005.45,5005.76,5005.44,5005.68,50,0.05
2025-11-30 03:13:00,5005.68,5006.13,5005.65,5005.91,2,0.02
2025-11-30 03:14:00,5005.91,5005.97,5005.62,5005.75,46,0.06
2025-11-30 03:15:00,5005.75,5005.97,5005.56,5005.62,7,0.08
2025-11-30 03:16:00,5005.62,5005.64,5005.56,5005.63,1,0.04
2025-11-30 03:17:00,5005.63,5005.73,5005.55,5005.68,40,0.05
2025-11-30 03:18:00,5005.68,5005.86,5005.18,5005.37,38,0.05
2025-11-30 03:19:00,5005.37,5005.9,5005.26,5005.88,9,0.06
2025-11-30 03:20:00,5005.88,5006.42,5005.83,5006.24,71,0.03
2025-11-30 03:21:00,5006.24,5006.25,5005.93,5006.07,8,0.07
2025-11-30 03:22:00,5006.07,5006.62,5005.93,5006.27,14,0.08
2025-11-30 03:23:00,5006.27,5006.51,5006.12,5006.35,44,0.03
2025-11-30 03:24:00,5006.35,5006.41,5006.07,5006.33,52,0.05
2025-11-30 03:25:00,5006.33,5006.59,5006.23,5006.4,5,0.03
2025-11-30 03:26:00,5006.4,5006.66,5006.27,5006.32,60,0.03
2025-11-30 03:27:00,5006.32,5006.65,5006.31,5006.64,22,0.08
2025-11-30 03:28:00,5006.64,5006.84,5006.57,5006.83,4,0.08
2025-11-30 03:29:00,5006.83,5006.94,5006.78,5006.83,18,0.05
2025-11-30 03:30:00,5006.83,5007.37,5006.71,5007.35,33,0.08
2025-11-30 03:31:00,5007.35,5007.59,5007.11,5007.51,60,0.03
2025-11-30 03:32:00,5007.51,5007.79,5007.51,5007.73,28,0.07
2025-11-30 03:33:00,5007.73,5008.37,5007.58,5008.23,7,0.06
2025-11-30 03:34:00,5008.23,5008.78,5008.11,5008.64,45,0.05
2025-11-30 03:35:00,5008.64,5008.67,5008.46,5008.58,11,0.06
2025-11-30 03:36:00,5008.58,5008.82,5008.42,5008.73,3,0.05
2025-11-30 03:37:00,5008.73,5008.86,5008.48,5008.66,15,0.06
2025-11-30 03:38:00,5008.66,5008.93,5008.25,5008.41,2,0.06
2025-11-30 03:39:00,5008.41,5008.5,5007.98,5008.26,14,0.07
2025-11-30 03:40:00,5008.26,5008.55,5007.49,5007.64,15,0.05
2025-11-30 03:41:00,5007.64,5007.81,5007.18,5007.25,50,0.06
2025-11-30 03:42:00,5007.25,5007.48,5007.23,5007.44,3,0.05
2025-11-30 03:43:00,5007.44,5007.71,5007.31,5007.58,48,0.05
2025-11-30 03:44:00,5007.58,5008.01,5007.51,5007.81,3,0.03
2025-11-30 03:45:00,5007.81,5007.83,5007.25,5007.41,37,0.03
2025-11-30 03:46:00,5007.41,5007.47,5006.84,5007.02,23,0.02
2025-11-30 03:47:00,5007.02,5007.03,5006.93,5007.0,51,0.07
2025-11-30 03:48:00,5007.0,5007.08,5006.68,5006.82,69,0.04
2025-11-30 03:49:00,5006.82,5006.91,5006.63,5006.75,51,0.05
2025-11-30 03:50:00,5006.75,5006.78,5006.3,5006.58,5,0.06
2025-11-30 03:51:00,5006.58,5006.6,5006.25,5006.27,1,0.06
2025-11-30 03:52:00,5006.27,5006.79,5006.08,5006.51,20,0.08
2025-11-30 03:53:00,5006.51,5006.61,5005.88,5006.09,16,0.06
2025-11-30 03:54:00,5006.09,5006.43,5005.95,5006.23,13,0.02
2025-11-30 03:55:00,5006.23,5006.26,5005.86,5006.05,63,0.06
2025-11-30 03:56:00,5006.05,5006.1,5005.47,5005.55,39,0.05
2025-11-30 03:57:00,5005.55,5006.11,5005.54,5006.04,5,0.06
2025-11-30 03:58:00,5006.04,5006.26,5005.84,5006.08,12,0.06
2025-11-30 03:59:00,5006.08,5006.22,5005.97,5006.01,146,0.08
2025-11-30 04:00:00,5006.01,5006.33,5005.91,5006.31,42,0.03
2025-11-30 04:01:00,5006.31,5006.45,5006.19,5006.37,1,0.04
2025-11-30 04:02:00,5006.37,5006.53,5006.16,5006.17,10,0.04
2025-11-30 04:03:00,5006.17,5006.39,5005.86,5006.35,75,0.05
2025-11-30 04:04:00,5006.35,5006.38,5006.27,5006.37,10,0.02
2025-11-30 04:05:00,5006.37,5006.58,5006.25,5006.52,12,0.08
2025-11-30 04:06:00,5006.52,5006.85,5006.21,5006.79,43,0.03
2025-11-30 04:07:00,5006.79,5006.92,5006.67,5006.71,13,0.02
2025-11-30 04:08:00,5006.71,5006.79,5006.49,5006.73,21,0.05
2025-11-30 04:09:00,5006.73,5006.88,5006.49,5006.57,28,0.06
2025-11-30 04:10:00,5006.57,5006.75,5006.44,5006.51,3,0.04
2025-11-30 04:11:00,5006.51,5006.56,5006.39,5006.41,21,0.08
2025-11-30 04:12:00,5006.41,5006.67,5006.35,5006.52,16,0.03
2025-11-30 04:13:00,5006.52,5007.26,5006.49,5007.09,13,0.04
2025-11-30 04:14:00,5007.09,5007.32,5007.09,5007.23,19,0.02
2025-11-30 04:15:00,5007.23,5007.3,5007.13,5007.18,22,0.03
2025-11-30 04:16:00,5007.18,5007.26,5006.93,5007.18,55,0.03
2025-11-30 04:17:00,5007.18,5007.75,5007.07,5007.7,40,0.05
2025-11-30 04:18:00,5007.7,5007.9,5007.32,5007.35,93,0.07
2025-11-30 04:19:00,5007.35,5007.48,5007.12,5007.4,8,0.07
2025-11-30 04:20:00,5007.4,5008.02,5007.37,5007.94,28,0.02
2025-11-30 04:21:00,5007.94,5008.2,5007.86,5008.14,21,0.06
2025-11-30 04:22:00,5008.14,5008.17,5007.95,5008.05,10,0.04
2025-11-30 04:23:00,5008.05,5008.51,5007.99,5008.38,5,0.03
2025-11-30 04:24:00,5008.38,5008.76,5008.3,5008.67,14,0.03
2025-11-30 04:25:00,5008.67,5009.17,5008.6,5009.0,30,0.05
2025-11-30 04:26:00,5009.0,5009.12,5008.66,5008.84,41,0.07
2025-11-30 04:27:00,5008.84,5009.34,5008.74,5009.29,78,0.03
2025-11-30 04:28:00,5009.29,5009.54,5008.96,5009.03,8,0.03
2025-11-30 04:29:00,5009.03,5009.11,5008.93,5009.07,10,0.07
2025-11-30 04:30:00,5009.07,5009.1,5008.87,5009.03,39,0.07
2025-11-30 04:31:00,5009.03,5009.05,5008.83,5008.99,125,0.08
2025-11-30 04:32:00,5008.99,5009.17,5008.99,5009.09,55,0.06
2025-11-30 04:33:00,5009.09,5009.12,5008.39,5008.72,10,0.05
2025-11-30 04:34:00,5008.72,5008.95,5008.64,5008.91,18,0.02
2025-11-30 04:35:00,5008.91,5009.05,5008.8,5009.03,48,0.03
2025-11-30 04:36:00,5009.03,5009.49,5008.96,5009.44,45,0.05
2025-11-30 04:37:00,5009.44,5009.54,5009.08,5009.17,95,0.04
2025-11-30 04:38:00,5009.17,5009.22,5008.84,5008.94,38,0.07
2025-11-30 04:39:00,5008.94,5009.12,5008.2,5008.42,35,0.02
2025-11-30 04:40:00,5008.42,5008.58,5008.01,5008.04,19,0.06
2025-11-30 04:41:00,5008.04,5008.23,5007.58,5007.83,24,0.06
2025-11-30 04:42:00,5007.83,5008.16,5007.83,5008.08,2,0.02
2025-11-30 04:43:00,5008.08,5008.5,5007.96,5008.41,46,0.05
2025-11-30 04:44:00,5008.41,5008.44,5008.02,5008.13,7,0.06
2025-11-30 04:45:00,5008.13,5008.25,5007.86,5008.09,30,0.07
2025-11-30 04:46:00,5008.09,5008.21,5007.89,5008.04,26,0.03
2025-11-30 04:47:00,5008.04,5008.05,5007.33,5007.55,10,0.08
2025-11-30 04:48:00,5007.55,5007.75,5007.39,5007.43,48,0.05
2025-11-30 04:49:00,5007.43,5007.54,5007.21,5007.53,17,0.06
2025-11-30 04:50:00,5007.53,5007.59,5007.33,5007.38,32,0.08
2025-11-30 04:51:00,5007.38,5007.4,5007.22,5007.24,9,0.03
2025-11-30 04:52:00,5007.24,5007.29,5007.15,5007.18,44,0.02
2025-11-30 04:53:00,5007.18,5007.88,5007.07,5007.58,12,0.07
2025-11-30 04:54:00,5007.58,5007.66,5007.56,5007.59,9,0.06
2025-11-30 04:55:00,5007.59,5007.69,5007.28,5007.44,6,0.05
2025-11-30 04:56:00,5007.44,5007.56,5007.34,5007.56,4,0.03
2025-11-30 04:57:00,5007.56,5007.58,5007.34,5007.48,22,0.03
2025-11-30 04:58:00,5007.48,5007.67,5007.43,5007.59,2,0.05
2025-11-30 04:59:00,5007.59,5008.1,5007.47,5008.04,18,0.04
2025-11-30 05:00:00,5008.04,5008.45,5007.87,5008.2,18,0.02
2025-11-30 05:01:00,5008.2,5008.29,5008.1,5008.21,5,0.04
2025-11-30 05:02:00,5008.21,5008.44,5008.16,5008.24,18,0.08
2025-11-30 05:03:00,5008.24,5008.48,5008.23,5008.37,23,0.05
2025-11-30 05:04:00,5008.37,5008.54,5008.2,5008.44,100,0.03
2025-11-30 05:05:00,5008.44,5008.56,5008.22,5008.3,25,0.06
2025-11-30 05:06:00,5008.3,5008.46,5008.04,5008.19,35,0.07
2025-11-30 05:07:00,5008.19,5008.26,5008.14,5008.22,6,0.07
2025-11-30 05:08:00,5008.22,5008.27,5007.89,5007.98,64,0.07
2025-11-30 05:09:00,5007.98,5008.04,5007.92,5008.03,124,0.06
2025-11-30 05:10:00,5008.03,5008.08,5007.62,5007.76,1,0.05
2025-11-30 05:11:00,5007.76,5007.84,5007.66,5007.7,2,0.06
2025-11-30 05:12:00,5007.7,5007.82,5007.47,5007.79,11,0.05
2025-11-30 05:13:00,5007.79,5008.14,5007.71,5007.87,20,0.07
2025-11-30 05:14:00,5007.87,5007.94,5007.55,5007.62,12,0.05
2025-11-30 05:15:00,5007.62,5007.78,5007.33,5007.52,13,0.07
2025-11-30 05:16:00,5007.52,5007.62,5007.47,5007.62,11,0.06
2025-11-30 05:17:00,5007.62,5007.66,5007.39,5007.42,7,0.07
2025-11-30 05:18:00,5007.42,5007.81,5007.18,5007.64,7,0.02
2025-11-30 05:19:00,5007.64,5007.74,5007.62,5007.67,61,0.07
2025-11-30 05:20:00,5007.67,5007.97,5007.64,5007.83,24,0.03
2025-11-30 05:21:00,5007.83,5008.13,5007.82,5007.99,23,0.04
2025-11-30 05:22:00,5007.99,5008.01,5007.83,5007.86,58,0.04
2025-11-30 05:23:00,5007.86,5008.06,5007.78,5007.97,1,0.08
2025-11-30 05:24:00,5007.97,5008.1,5007.65,5007.73,3,0.06
2025-11-30 05:25:00,5007.73,5007.76,5007.59,5007.64,1,0.05
2025-11-30 05:26:00,5007.64,5008.04,5007.5,5007.84,1,0.07
2025-11-30 05:27:00,5007.84,5007.95,5007.41,5007.62,66,0.03
2025-11-30 05:28:00,5007.62,5007.64,5007.58,5007.59,161,0.07
2025-11-30 05:29:00,5007.59,5007.71,5007.45,5007.48,2,0.07
2025-11-30 05:30:00,5007.48,5007.78,5007.39,5007.72,16,0.04
2025-11-30 05:31:00,5007.72,5008.46,5007.55,5008.39,66,0.05
2025-11-30 05:32:00,5008.39,5008.96,5008.27,5008.8,21,0.03
2025-11-30 05:33:00,5008.8,5009.27,5008.78,5008.99,90,0.06
2025-11-30 05:34:00,5008.99,5009.22,5008.98,5009.0,13,0.05
2025-11-30 05:35:00,5009.0,5009.06,5008.87,5008.96,106,0.04
2025-11-30 05:36:00,5008.96,5008.97,5008.49,5008.61,21,0.02
2025-11-30 05:37:00,5008.61,5008.64,5008.34,5008.44,48,0.05
2025-11-30 05:38:00,5008.44,5008.45,5007.87,5007.97,28,0.03
2025-11-30 05:39:00,5007.97,5008.1,5007.92,5007.92,20,0.06
2025-11-30 05:40:00,5007.92,5008.11,5007.64,5007.74,37,0.06
2025-11-30 05:41:00,5007.74,5007.8,5007.68,5007.7,8,0.02
2025-11-30 05:42:00,5007.7,5008.21,5007.59,5008.1,13,0.03
2025-11-30 05:43:00,5008.1,5008.12,5007.54,5007.55,2,0.04
2025-11-30 05:44:00,5007.55,5007.65,5007.4,5007.59,1,0.06
2025-11-30 05:45:00,5007.59,5007.71,5007.12,5007.16,38,0.03
2025-11-30 05:46:00,5007.16,5007.17,5006.66,5006.87,19,0.05
2025-11-30 05:47:00,5006.87,5006.89,5006.58,5006.71,12,0.06
2025-11-30 05:48:00,5006.71,5007.0,5006.48,5006.95,9,0.04
2025-11-30 05:49:00,5006.95,5007.12,5006.73,5006.76,51,0.07
2025-11-30 05:50:00,5006.76,5006.87,5006.5,5006.73,27,0.06
2025-11-30 05:51:00,5006.73,5007.16,5006.68,5007.02,16,0.03
2025-11-30 05:52:00,5007.02,5007.12,5006.94,5006.95,30,0.04
2025-11-30 05:53:00,5006.95,5007.16,5006.8,5006.91,33,0.06
2025-11-30 05:54:00,5006.91,5006.98,5006.36,5006.6,4,0.05
2025-11-30 05:55:00,5006.6,5006.67,5006.48,5006.48,14,0.02
2025-11-30 05:56:00,5006.48,5006.53,5006.23,5006.46,69,0.03
2025-11-30 05:57:00,5006.46,5006.55,5006.33,5006.37,27,0.07
